scene_id,scene_col,scene_row,lat,lon,class_id,class_name,conf,box_w_px,box_h_px,chip_row_off,chip_col_off
05bc615a9b0e1159t,24003.562438964844,1580.3574523925781,43.41574174478332,19.539841107424987,0,cooperative,0.05602,9.6,9.7,1152,23616
05bc615a9b0e1159t,21076.413330078125,15275.819213867188,42.17783374197044,19.21424588835913,0,cooperative,0.0556,10.0,9.9,14976,20736
05bc615a9b0e1159t,16748.967407226562,18291.88247680664,41.89705948931192,18.70044098344234,0,cooperative,0.04927,9.3,9.1,17856,16128
05bc615a9b0e1159t,9218.980540037155,9043.304138183594,42.706934195371716,17.75138118680346,0,cooperative,0.04885,6.0,11.4,8640,9216
05bc615a9b0e1159t,20413.630096435547,14610.562927246094,42.2364401328133,19.132270720826703,0,cooperative,0.0483,10.6,10.4,14400,20160
05bc615a9b0e1159t,4199.849700927734,8185.177589416504,42.765034024583954,17.134988655922513,0,cooperative,0.04506,10.0,10.1,8064,4032
05bc615a9b0e1159t,13685.416625976562,12010.411315917969,42.454187932106414,18.307613457703074,0,cooperative,0.04462,8.3,8.2,11520,13248
05bc615a9b0e1159t,21573.332458496094,1739.890869140625,43.39715748304695,19.24019711643543,0,cooperative,0.0442,10.5,10.2,1152,21312
05bc615a9b0e1159t,8003.2474365234375,7892.303009033203,42.806100819001934,17.5975232910496,0,cooperative,0.04148,7.3,7.2,7488,7488
05bc615a9b0e1159t,3220.0148010253906,7948.70068359375,42.78217753226505,17.014152291516982,0,cooperative,0.03968,23.4,23.0,7488,2880
05bc615a9b0e1159t,3577.146415710449,10588.00473022461,42.54656338129084,17.0726874345159,0,cooperative,0.03793,23.2,23.1,10368,3456
05bc615a9b0e1159t,6339.310974121094,7827.020660400391,42.80574519238793,17.394069174881878,0,cooperative,0.03728,23.1,22.9,7488,5760
05bc615a9b0e1159t,2229.36083984375,8813.531158447266,42.70021980925901,16.898477573499495,0,cooperative,0.03678,17.9,17.9,8640,1728
05bc615a9b0e1159t,6814.418670654297,8124.9385986328125,42.78078182491674,17.453594562859735,0,cooperative,0.03314,10.7,6.1,7488,6336
05bc615a9b0e1159t,22475.907348632812,14415.881103515625,42.25776391448807,19.381655978499143,0,cooperative,0.03294,31.4,30.9,13824,21888
05bc615a9b0e1159t,1777.5590591430664,5816.267822265625,42.96743286021926,16.82534812239586,1,dark,0.0327,12.3,12.2,5184,1728
05bc615a9b0e1159t,5337.999725341797,19901.978424072266,41.71659104169934,17.3353343427302,0,cooperative,0.03199,7.8,7.6,19584,5184
05bc615a9b0e1159t,19134.84423828125,17149.809997558594,42.00525790591831,18.98463679372163,0,cooperative,0.03118,11.4,11.7,16704,19008
05bc615a9b0e1159t,5773.269436836243,8029.2315673828125,42.78537346041767,17.326058790082822,0,cooperative,0.03017,8.0,7.9,7488,5760
05bc615a9b0e1159t,23097.301635742188,15700.03288269043,42.14318878468031,19.459775369621383,0,cooperative,0.02964,9.2,9.8,15552,22464
05bc615a9b0e1159t,21370.12244796753,15627.914291381836,42.14668540018609,19.25066643683665,0,cooperative,0.02901,9.2,9.1,15552,21312
05bc615a9b0e1159t,6906.4373779296875,5426.490203857422,43.02366618997093,17.45092050923125,0,cooperative,0.02812,21.5,21.3,5184,6336
05bc615a9b0e1159t,4518.129577636719,11449.800598144531,42.47299096921141,17.19174733114812,0,cooperative,0.02757,8.0,8.1,10944,4032
05bc615a9b0e1159t,2822.072509765625,7696.491760253906,42.80313141237512,16.964147321311206,0,cooperative,0.02683,17.5,18.0,7488,2304
05bc615a9b0e1159t,22420.216430664062,16276.560745239258,42.090155685404525,19.379190668204814,0,cooperative,0.02663,10.4,10.0,16128,21888
05bc615a9b0e1159t,5816.600646972656,7928.289123535156,42.79461480896287,17.33080914494965,0,cooperative,0.02467,14.8,21.5,7488,5184
05bc615a9b0e1159t,3131.0728912353516,4654.3817138671875,43.07773260854877,16.984094025085643,0,cooperative,0.02304,6.6,6.3,4032,2880
05bc615a9b0e1159t,4285.675018310547,8183.9768142700195,42.76549518058081,17.14544790009715,1,dark,0.02288,12.7,12.3,8064,4032
05bc615a9b0e1159t,2218.6298828125,8753.937713623047,42.705525868842294,16.89681765596908,0,cooperative,0.02282,17.8,18.4,8640,1728
05bc615a9b0e1159t,6062.716369628906,7848.001892089844,42.80279007724558,17.360419740154313,0,cooperative,0.02254,16.7,16.8,7488,5760
05bc615a9b0e1159t,12654.002136230469,10513.525451660156,42.58581793697075,18.176264653604704,1,dark,0.02153,13.9,14.2,10368,12096
05bc615a9b0e1159t,1668.4146881103516,5820.8551025390625,42.96653242832769,16.812028356084014,1,dark,0.02139,12.2,6.3,5184,1152
05bc615a9b0e1159t,21052.62533569336,15103.033599853516,42.19334300051027,19.2109282925785,0,cooperative,0.02138,11.0,10.2,14976,20736
05bc615a9b0e1159t,7248.8779296875,19981.19580078125,41.71656111465354,17.565001777857727,0,cooperative,0.02031,8.7,8.7,19584,6912
05bc615a9b0e1159t,20785.505249023438,14404.616450309753,42.2557037568943,19.176783779702433,1,dark,0.01997,20.3,9.2,14400,20160
05bc615a9b0e1159t,20990.74627685547,15152.824508666992,42.188743754050016,19.203564482908877,0,cooperative,0.0199,25.1,24.9,14976,20736
05bc615a9b0e1159t,6299.1907958984375,7963.445281982422,42.7933295170357,17.389885955614105,0,cooperative,0.01988,23.3,23.8,7488,5760
05bc615a9b0e1159t,3789.7283630371094,7221.1058349609375,42.84994795284389,17.079504767662065,0,cooperative,0.01983,9.7,9.3,6912,3456
05bc615a9b0e1159t,22516.311462402344,15019.207397460938,42.20351708421865,19.387935585357482,0,cooperative,0.01912,23.4,24.4,14400,21888
05bc615a9b0e1159t,23100.88818359375,16275.331558227539,42.09139916492656,19.46146290335541,1,dark,0.01894,6.1,12.9,16128,22464
05bc615a9b0e1159t,24828.91131591797,1779.1809692382812,43.39909998244448,19.642160669785596,0,cooperative,0.01883,6.2,11.9,1152,24192
05bc615a9b0e1159t,4963.388610839844,12918.721099853516,42.342769179336884,17.253671436396573,1,dark,0.018,21.2,21.4,12672,4608
05bc615a9b0e1159t,8844.817626953125,3427.8837890625,43.210463375582286,17.678697069631344,0,cooperative,0.0171,7.4,7.5,2880,8640
05bc615a9b0e1159t,3875.8425903320312,8216.41015625,42.76088568152701,17.095655885968785,0,cooperative,0.017,22.5,22.2,8064,3456
05bc615a9b0e1159t,3684.041015625,8226.690826416016,42.75916114413514,17.072328469860654,0,cooperative,0.01696,24.0,23.6,8064,3456
05bc615a9b0e1159t,1740.5823364257812,5108.733581542969,43.0308117500324,16.816509620592246,1,dark,0.01671,13.0,13.0,4608,1152
05bc615a9b0e1159t,1788.5481491088867,5143.2889404296875,43.02792318016837,16.822592492321686,0,cooperative,0.01645,20.5,21.1,4608,1728
05bc615a9b0e1159t,2717.042022705078,8011.700927734375,42.77436339230948,16.953182460057626,0,cooperative,0.01609,21.2,21.0,7488,2304
05bc615a9b0e1159t,3066.5248413085938,8124.8983154296875,42.76569483624189,16.996454379011222,0,cooperative,0.01603,12.0,6.2,7488,2880
05bc615a9b0e1159t,5188.772528529167,20236.134002685547,41.68598234749758,17.319147560125252,0,cooperative,0.01598,7.5,8.4,20160,5184
05bc615a9b0e1159t,6163.287353515625,7842.900939941406,42.80363851088185,17.372667660971132,0,cooperative,0.01596,18.7,18.5,7488,5760
05bc615a9b0e1159t,22413.299194335938,14587.152160644531,42.24223765737269,19.374464603684206,1,dark,0.01536,26.5,26.3,14400,21888
05bc615a9b0e1159t,3789.7539672851562,11242.438385009766,42.48864663970246,17.102183480167874,0,cooperative,0.01501,8.3,8.1,10944,3456
05bc615a9b0e1159t,3341.5224609375,5198.10302734375,43.02979285956739,17.01305348046146,0,cooperative,0.01485,23.2,22.8,4608,2880
05bc615a9b0e1159t,8665.919261932373,9043.672668457031,42.70496692193433,17.6839617487628,0,cooperative,0.01456,20.9,20.9,8640,8640
05bc615a9b0e1159t,10993.780700683594,15954.829528808594,42.09128359386095,17.997594013097082,0,cooperative,0.01419,9.0,8.8,15552,10368
05bc615a9b0e1159t,8957.493103027344,8915.586822509766,42.7175074241975,17.718898156101716,0,cooperative,0.01417,22.6,22.3,8640,8640
05bc615a9b0e1159t,22291.841918945312,1716.5504150390625,43.40058896355064,19.32882572211728,1,dark,0.01415,23.2,23.7,1152,21888
05bc615a9b0e1159t,6115.793273925781,14555.707824707031,42.2001130944317,17.40168154459478,0,cooperative,0.0135,7.8,7.8,14400,5760
05bc615a9b0e1159t,8439.022827148438,8696.697631835938,42.73535559845704,17.654626543626556,0,cooperative,0.01297,23.0,13.4,8064,8064
05bc615a9b0e1159t,7260.234710693359,16539.634490966797,42.026018549035925,17.549745477713582,0,cooperative,0.01287,8.6,8.5,16128,6912
05bc615a9b0e1159t,12001.678100585938,10090.638153076172,42.62186709295646,18.095097754367114,0,cooperative,0.01253,9.0,8.8,9792,11520
05bc615a9b0e1159t,22363.153594970703,16295.174530029297,42.08838226185855,19.372336374809578,0,cooperative,0.01239,22.2,22.1,16128,21888
05bc615a9b0e1159t,9804.008911132812,11963.145385742188,42.446386505231125,17.836021286882467,0,cooperative,0.01239,8.7,8.5,11520,9216
05bc615a9b0e1159t,2379.498466491699,12465.690795898438,42.372799353223044,16.938116040942994,0,cooperative,0.01228,20.4,21.3,12096,2304
05bc615a9b0e1159t,21508.707946777344,18548.434280395508,41.884019040493556,19.274554603346363,0,cooperative,0.01216,10.6,10.2,18432,21312
05bc615a9b0e1159t,9703.499328613281,3515.3162231445312,43.20562127675503,17.784651190879007,0,cooperative,0.01216,8.6,7.6,2880,9216
05bc615a9b0e1159t,5816.9033203125,8176.839462280273,42.77227891436768,17.332166704576853,0,cooperative,0.01196,14.2,23.1,8064,5184
05bc615a9b0e1159t,21418.899200439453,15754.522094726562,42.13537766344471,19.25687966088636,1,dark,0.01153,11.5,11.2,15552,21312
05bc615a9b0e1159t,6661.602844238281,8050.94384765625,42.7868527628492,17.43456636919563,0,cooperative,0.0109,19.9,19.3,7488,6336
05bc615a9b0e1159t,5321.941249847412,5507.630126953125,43.01018432982834,17.257296633809528,0,cooperative,0.01082,21.9,20.4,5184,5184
05bc615a9b0e1159t,14576.925994873047,15712.234161376953,42.1236265218071,18.42950882835549,0,cooperative,0.01074,8.8,8.7,15552,14400
05bc615a9b0e1159t,17528.90362548828,15603.128173828125,42.140889217066146,18.786010948129054,0,cooperative,0.0107,7.2,7.0,14976,17280
05bc615a9b0e1159t,6476.998672485352,15446.566711425781,42.121396316093126,17.449833685827354,1,dark,0.01052,20.2,20.2,14976,6336
05bc615a9b0e1159t,3015.8442993164062,8133.198198318481,42.76473269441592,16.99032337330559,0,cooperative,0.01026,21.7,21.5,8064,2880
05bc615a9b0e1159t,1789.2735595703125,8355.9150390625,42.739387108561225,16.842137521414955,0,cooperative,0.01021,5.1,7.0,8064,1152
